league,節,match_id,datetime,stadium,home_team,away_team,home_score,away_score,home_fatigue_score,away_fatigue_score,datetime_weather,stadium_weather,is_rain,is_heavy_rain,is_strong_wind,temperature,wind_speed,last_updated_at,weather_missing,stats_1試合平均シュート数_home,stats_1試合平均枠内シュート数_home,stats_シュート決定率_home,stats_1試合平均得点数_home,stats_1試合平均パス数_home,stats_パス成功率_home,stats_1試合平均ドリブル数_home,stats_ドリブル成功率_home,stats_1試合平均スルーパス数_home,stats_スルーパス成功率_home,stats_1試合平均クロス数_home,stats_1試合平均空中戦勝利数_home,stats_空中戦勝率_home,stats_平均ボール支配率_home,stats_1試合平均チャンスクリエイト数_home,stats_1試合平均1vs1勝利数_home,stats_1試合平均こぼれ球奪取数_home,stats_ゴール期待値_home,stats_1試合平均走行距離_home,stats_1試合平均スプリント回数_home,stats_1試合平均Atスプリント回数_home,stats_1試合平均Mtスプリント回数_home,stats_1試合平均Dtスプリント回数_home,stats_1試合平均ポゼッション時の走行距離_home,stats_1試合平均ポゼッション時のスプリント回数_home,stats_1試合平均被シュート数_home,stats_1試合平均被枠内シュート数_home,stats_1試合平均失点数_home,stats_1試合平均クリア数_home,stats_1試合平均タックル数_home,stats_タックル成功率_home,stats_1試合平均ブロック数_home,stats_1試合平均インターセプト数_home,stats_被ゴール期待値_home,stats_1試合平均被ゴール期待値_home,stats_被ゴール期待値 ※PKを除く_home,stats_クリーンシート総数_home,stats_stats_missing_ratio_home,stats_1試合平均シュート数_away,stats_1試合平均枠内シュート数_away,stats_シュート決定率_away,stats_1試合平均得点数_away,stats_1試合平均パス数_away,stats_パス成功率_away,stats_1試合平均ドリブル数_away,stats_ドリブル成功率_away,stats_1試合平均スルーパス数_away,stats_スルーパス成功率_away,stats_1試合平均クロス数_away,stats_1試合平均空中戦勝利数_away,stats_空中戦勝率_away,stats_平均ボール支配率_away,stats_1試合平均チャンスクリエイト数_away,stats_1試合平均1vs1勝利数_away,stats_1試合平均こぼれ球奪取数_away,stats_ゴール期待値_away,stats_1試合平均走行距離_away,stats_1試合平均スプリント回数_away,stats_1試合平均Atスプリント回数_away,stats_1試合平均Mtスプリント回数_away,stats_1試合平均Dtスプリント回数_away,stats_1試合平均ポゼッション時の走行距離_away,stats_1試合平均ポゼッション時のスプリント回数_away,stats_1試合平均被シュート数_away,stats_1試合平均被枠内シュート数_away,stats_1試合平均失点数_away,stats_1試合平均クリア数_away,stats_1試合平均タックル数_away,stats_タックル成功率_away,stats_1試合平均ブロック数_away,stats_1試合平均インターセプト数_away,stats_被ゴール期待値_away,stats_1試合平均被ゴール期待値_away,stats_被ゴール期待値 ※PKを除く_away,stats_クリーンシート総数_away,stats_stats_missing_ratio_away,management_manager_name_home,management_recent_injuries_suspensions_count_home,management_weather_influence_score_home,management_motivation_score_home,management_manager_name_away,management_recent_injuries_suspensions_count_away,management_weather_influence_score_away,management_motivation_score_away,rankmot_rank_latest_home,rankmot_points_latest_home,rankmot_rank_change_3w_home,rankmot_points_change_3w_home,rankmot_motivation_score_3w_home,rankmot_rank_change_5w_home,rankmot_points_change_5w_home,rankmot_motivation_score_5w_home,rankmot_season_home,rankmot_fetched_date_home,rankmot_rank_latest_away,rankmot_points_latest_away,rankmot_rank_change_3w_away,rankmot_points_change_3w_away,rankmot_motivation_score_3w_away,rankmot_rank_change_5w_away,rankmot_points_change_5w_away,rankmot_motivation_score_5w_away,rankmot_season_away,rankmot_fetched_date_away,absence_impact_total_home,absence_impact_attack_home,absence_impact_defense_home,absence_players_count_home,absence_impact_total_away,absence_impact_attack_away,absence_impact_defense_away,absence_players_count_away,absence_missing_home,absence_missing_away,absence_effective_total_home,absence_effective_attack_home,absence_effective_defense_home,absence_effective_total_away,absence_effective_attack_away,absence_effective_defense_away,absence_cap_applied_home,absence_cap_applied_away,stats_asof,stats_source_csv,home_elo,away_elo,home_advantage_diff,home_advantage_profile_diff,hfa_applied_elo,elo_diff_for_prob,expected_home_two_way,is_home_advantage_positive,prob_home_win_raw,prob_draw_raw,prob_away_win_raw,prob_home_win,prob_draw,prob_away_win,predicted_result,predicted_highest_prob_result,stats_home_missing,stats_away_missing,management_missing,data_quality_warn
J1,第６節第１日,j1_2026_03141300_横浜FM_千葉,2026-03-14 13:00:00,日産ス,横浜FM,千葉,,,1.5,11.5,,,False,False,False,,,,True,13.7,2.3,4.9,0.7,417.7,73.9,12.0,55.6,16.7,50.0,16.7,14.3,50.0,49.4,11.0,19.3,26.3,4.0,116.0,148.0,55.0,42.0,52.0,31.0,60.0,8.3,3.7,2.0,19.3,20.0,63.3,17.3,1.0,2.0,0.6,2.0,0.0,0.0,15.0,3.7,2.2,0.3,450.7,77.4,11.3,44.1,13.3,40.0,14.3,14.3,51.8,51.9,12.0,17.7,36.0,3.7,117.0,125.0,45.0,42.0,37.0,36.0,57.0,16.7,4.3,1.0,27.3,16.7,76.0,18.0,1.7,5.3,1.7,4.5,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.1,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1487,1500,1.3684,1.3684,18.0,5.059,0.5073,True,0.4289671511957118,0.2293437625981877,0.3416890862061004,0.4289671511957118,0.2293437625981877,0.3416890862061004,D,H,False,False,False,True
J1,第６節第１日,j1_2026_03141400_水戸_FC東京,2026-03-14 14:00:00,Ｋｓスタ,水戸,FC東京,,,1.5,11.5,,,False,False,False,,,,True,12.3,4.7,10.8,1.3,439.0,75.4,9.3,42.9,10.7,50.0,9.7,17.0,47.2,50.7,9.0,13.7,28.7,2.8,118.0,127.0,51.0,41.0,35.0,33.0,61.0,7.7,2.7,2.0,20.7,14.7,65.9,16.7,1.3,2.8,0.9,2.8,0.0,0.0,18.7,5.7,7.1,1.3,492.0,79.1,15.7,51.1,16.7,46.0,20.7,18.0,56.3,52.7,15.0,19.0,43.3,4.7,118.0,158.0,70.0,51.0,38.0,37.0,79.0,9.0,2.7,1.0,23.3,16.0,68.8,15.7,3.0,1.9,0.6,1.9,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,7,3,0.0,0.0,0.0,0.0,2.0,0.2,2026,20260228,5.0,7.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1500,1507,-1.1579,-1.1579,-3.9,-10.6999,0.4846,False,0.2850611789259333,0.2240040818749905,0.4909347391990761,0.2850611789259333,0.2240040818749905,0.4909347391990761,D,A,False,False,False,True
J1,第６節第１日,j1_2026_03141400_柏_町田,2026-03-14 14:00:00,三協Ｆ柏,柏,町田,,,1.5,11.5,,,False,False,False,,,,True,15.0,4.0,8.9,1.3,593.7,82.3,17.7,54.7,20.0,46.7,18.3,10.7,50.0,56.8,16.0,23.3,35.0,6.3,119.0,121.0,52.0,38.0,32.0,39.0,58.0,8.7,4.7,3.0,12.0,19.7,69.5,14.0,0.7,2.8,0.9,2.0,0.0,0.0,8.7,3.3,26.9,2.3,407.3,72.5,9.3,57.1,7.7,39.1,10.7,15.7,53.4,47.5,5.7,15.7,28.0,3.1,117.0,106.0,40.0,30.0,36.0,31.0,52.0,13.0,4.3,2.0,17.3,13.7,75.6,19.0,1.3,4.5,1.5,3.7,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,1.0,9.0,4.0,3.0,4.3,4.0,3.0,4.3,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1605,1530,0.5789,0.5789,18.0,92.8486,0.6305,True,0.7340457797193758,0.1479745333424306,0.1179796869381936,0.68,0.2020203130618063,0.1179796869381936,H,H,False,False,False,True
J1,第６節第１日,j1_2026_03141400_清水_岡山,2026-03-14 14:00:00,アイスタ,清水,岡山,,,1.5,11.5,,,False,False,False,,,,True,9.7,3.3,6.9,0.7,339.7,63.8,8.0,41.7,13.7,51.2,15.7,23.3,45.8,48.4,8.0,12.7,37.7,4.3,111.0,133.0,49.0,36.0,47.0,26.0,63.0,9.3,1.7,0.7,27.0,14.0,66.7,19.0,2.0,2.8,0.9,2.8,1.0,0.0,12.0,3.7,8.3,1.0,303.3,65.7,12.3,45.9,8.3,60.0,15.0,17.3,55.3,41.3,9.7,16.3,30.7,3.8,111.0,131.0,51.0,45.0,35.0,27.0,57.0,11.0,4.7,1.3,25.7,14.7,72.7,24.0,2.0,2.5,0.8,2.5,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1457,1458,0.2632,0.2632,15.2368,14.1326,0.5203,True,0.4596816524417588,0.2216748556149639,0.3186434919432772,0.4596816524417588,0.2216748556149639,0.3186434919432772,H,H,False,False,False,True
J1,第６節第１日,j1_2026_03141400_名古屋_神戸,2026-03-14 14:00:00,豊田ス,名古屋,神戸,,,1.5,11.5,,,False,False,False,,,,True,16.3,5.3,4.1,0.7,448.7,77.9,7.7,65.2,19.0,43.9,16.3,16.3,55.1,52.2,13.3,19.7,38.7,4.9,112.0,138.0,56.0,52.0,30.0,34.0,80.0,13.0,5.0,1.0,21.0,20.7,71.0,22.0,2.3,3.4,1.1,3.4,2.0,0.0,11.3,2.3,8.8,1.0,388.0,69.2,6.7,55.0,12.0,55.6,10.7,28.3,54.1,50.7,9.0,13.0,40.3,2.9,111.0,127.0,45.0,42.0,40.0,30.0,55.0,9.7,3.7,0.7,22.0,15.3,60.9,24.7,1.7,3.3,1.1,2.5,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,20260228.0,0.017021,0.0,0.021277,1.0,0.0,0.0,0.0,1.0,False,False,0.017021,0.0,0.021277,0.0,0.0,0.0,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1465,1547,0.0,0.0,10.5,-71.9515,0.3979,False,0.3878386881439989,0.205690712928703,0.406470598927298,0.3878386881439989,0.205690712928703,0.406470598927298,A,A,False,False,False,True
J1,第６節第１日,j1_2026_03141400_京都_Ｃ大阪,2026-03-14 14:00:00,サンガＳ,京都,Ｃ大阪,,,1.5,11.5,,,False,False,False,,,,True,13.0,4.0,10.3,1.3,365.3,63.7,8.3,68.0,20.3,32.8,14.3,22.0,45.2,52.3,11.0,17.0,39.7,3.2,114.0,172.0,74.0,52.0,45.0,29.0,86.0,9.7,2.3,0.7,23.0,14.3,79.1,26.3,0.3,3.1,1.0,3.1,1.0,0.0,8.7,1.7,11.5,1.0,414.0,75.4,7.7,43.5,15.0,42.2,11.0,15.3,51.1,45.2,8.7,16.7,36.3,2.6,121.0,123.0,42.0,41.0,40.0,33.0,54.0,14.7,1.7,0.7,34.7,21.7,61.5,25.3,0.7,3.5,1.1,3.5,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.025,0.0,0.03125,2.0,True,False,0.05,0.03,0.02,0.025,0.0,0.03125,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1568,1500,0.5789,0.5789,18.0,86.3157,0.6217,True,0.625975763319542,0.1911719877692688,0.1828522489111891,0.625975763319542,0.1911719877692688,0.1828522489111891,H,H,False,False,False,True
J1,第６節第１日,j1_2026_03141500_鹿島_川崎Ｆ,2026-03-14 15:00:00,メルスタ,鹿島,川崎Ｆ,,,1.5,11.5,,,False,False,False,,,,True,7.3,3.0,18.2,1.3,444.3,77.4,7.3,40.9,14.0,54.8,11.3,10.3,43.1,49.2,6.7,14.3,33.0,1.9,112.0,138.0,51.0,41.0,46.0,32.0,71.0,13.0,4.3,0.3,23.0,18.7,60.7,28.7,2.3,4.0,1.3,3.2,2.0,0.0,12.3,4.3,16.2,2.0,500.3,82.9,10.3,54.8,16.0,50.0,9.7,12.0,45.6,47.2,15.0,16.0,36.0,3.5,118.0,113.0,42.0,40.0,32.0,32.0,56.0,24.3,5.0,1.7,29.3,17.7,58.5,28.3,1.0,7.0,2.3,7.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4,7,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2026,20260228,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1602,1512,0.8421,0.8421,18.0,107.1076,0.6494,True,0.5446146308330525,0.2037359438935067,0.2516494252734408,0.5446146308330525,0.2037359438935067,0.2516494252734408,H,H,False,False,False,True
J1,第６節第１日,j1_2026_03141500_広島_Ｇ大阪,2026-03-14 15:00:00,Ｅピース,広島,Ｇ大阪,,,1.5,11.5,,,False,False,False,,,,True,15.0,3.7,13.3,2.0,494.3,78.4,8.0,54.2,19.0,42.1,13.7,13.0,41.9,52.7,15.0,14.0,41.7,4.0,115.0,140.0,54.0,39.0,48.0,33.0,60.0,10.0,1.3,1.0,16.3,16.0,60.4,23.7,1.0,2.8,0.9,2.8,0.0,0.0,15.3,5.3,4.3,0.7,495.7,78.9,12.3,51.4,15.0,53.3,15.3,14.0,45.2,59.1,13.3,18.0,42.0,3.3,115.0,127.0,40.0,45.0,42.0,34.0,62.0,15.0,6.7,0.3,21.7,17.0,68.6,16.7,1.3,4.2,1.4,3.4,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,20260228.0,0.05,0.0,0.0625,1.0,0.1,0.0,0.125,4.0,False,False,0.05,0.0,0.0625,0.1,0.0,0.125,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1571,1523,0.7368,0.7368,18.0,66.0088,0.5939,True,0.5851311469628292,0.1952409364832624,0.2196279165539083,0.5851311469628292,0.1952409364832624,0.2196279165539083,H,H,False,False,False,True
J1,第６節第１日,j1_2026_03141600_東京Ｖ_浦和,2026-03-14 16:00:00,MUFG国立,東京Ｖ,浦和,,,1.5,11.5,,,False,False,False,,,,True,7.0,2.3,33.3,2.3,453.0,78.5,7.3,36.4,6.3,57.9,8.3,17.7,49.5,46.1,7.0,11.3,23.7,1.7,122.0,151.0,57.0,46.0,48.0,33.0,64.0,9.3,2.0,1.3,16.7,17.0,51.0,23.0,1.7,3.1,1.0,3.1,0.0,0.0,14.0,4.0,11.9,1.7,387.0,73.2,10.0,63.3,19.0,56.1,11.7,16.0,51.6,48.2,9.0,20.7,39.0,4.9,119.0,175.0,67.0,49.0,60.0,33.0,76.0,14.0,3.7,0.3,30.3,23.0,62.3,23.3,1.3,3.1,1.0,3.1,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2,8,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2026,20260228,3.0,7.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1455,1528,0.5263,0.5263,18.0,-55.193,0.4212,True,0.1533016180497269,0.1862863965900585,0.6604119853602145,0.1533016180497269,0.1862863965900585,0.6604119853602145,A,A,False,False,False,True
J1,第６節第２日,j1_2026_03151400_長崎_福岡,2026-03-15 14:00:00,ピースタ,長崎,福岡,,,1.5,11.5,,,False,False,False,,,,True,10.3,3.7,12.9,1.3,445.0,77.0,12.0,50.0,11.7,45.7,6.3,19.7,54.1,48.5,8.7,13.7,29.3,3.0,116.0,141.0,48.0,49.0,45.0,30.0,67.0,17.0,4.3,2.0,29.3,13.0,59.0,20.7,3.0,4.8,1.6,4.8,0.0,0.0,9.0,1.7,3.7,0.3,403.0,72.1,10.0,40.0,9.3,32.1,12.3,19.3,53.7,49.7,5.7,12.3,38.7,2.1,116.0,117.0,35.0,46.0,36.0,32.0,50.0,11.3,3.3,1.7,23.7,17.3,48.1,24.0,1.3,3.6,1.2,3.6,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,2026,20260228,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,20260228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-02-28,team_master_stats_j1_2026_asof_20260228.csv,1500,1483,-1.0526,-1.0526,-3.9,12.8675,0.5185,False,0.4800608349314395,0.2393424000380678,0.2805967650304925,0.4800608349314395,0.2393424000380678,0.2805967650304925,D,H,False,False,False,True
